NÓMINA,apvCurso,apvFecIni,apvFecTer,apvPlantel,apvPromedio,apvTitulo,TERMINADO
559836,ACTUALIZACION PROTECCION CIVIL,,,UAG,0.0,Constancia,SI
564474,ACTUALIZACION PROTECCION CIVIL,,,UAG,0.0,Constancia,SI
569534,ACTUALIZACION PROTECCION CIVIL,,,UAG,0.0,Constancia,SI
571577,ACTUALIZACION PROTECCION CIVIL,,,UAG,0.0,Constancia,SI
533285,BRECHAS GENERACIONALES,2018-02-06,2018-02-13,UAG,0.0,Constancia,SI
551308,BRECHAS GENERACIONALES,2018-02-06,2018-02-13,UAG,0.0,Constancia,SI
566850,EVALUACION 360 KHOR,,,UAG,0.0,Constancia,SI
530903,ACTUALIZACION PROTECCION CIVIL,,,UAG,0.0,Constancia,SI
546564,ACTUALIZACION PROTECCION CIVIL,,,UAG,0.0,Constancia,SI
552527,ACTUALIZACION PROTECCION CIVIL,,,UAG,0.0,Constancia,SI
555414,ACTUALIZACION PROTECCION CIVIL,,,UAG,0.0,Constancia,SI
556468,ACTUALIZACION PROTECCION CIVIL,,,UAG,0.0,Constancia,SI
556767,ACTUALIZACION PROTECCION CIVIL,,,UAG,0.0,Constancia,SI
556925,ACTUALIZACION PROTECCION CIVIL,,,UAG,0.0,Constancia,SI
557292,ACTUALIZACION PROTECCION CIVIL,,,UAG,0.0,Constancia,SI
557340,ACTUALIZACION PROTECCION CIVIL,,,UAG,0.0,Constancia,SI
557357,ACTUALIZACION PROTECCION CIVIL,,,UAG,0.0,Constancia,SI
557474,ACTUALIZACION PROTECCION CIVIL,,,UAG,0.0,Constancia,SI
557553,ACTUALIZACION PROTECCION CIVIL,,,UAG,0.0,Constancia,SI
557656,ACTUALIZACION PROTECCION CIVIL,,,UAG,0.0,Constancia,SI
558198,ACTUALIZACION PROTECCION CIVIL,,,UAG,0.0,Constancia,SI
561824,ACTUALIZACION PROTECCION CIVIL,,,UAG,0.0,Constancia,SI
569527,ACTUALIZACION PROTECCION CIVIL,,,UAG,0.0,Constancia,SI
535283,ACTUALIZACION PROTECCION CIVIL,,,UAG,0.0,Constancia,SI
546540,ACTUALIZACION PROTECCION CIVIL,,,UAG,0.0,Constancia,SI
547570,ACTUALIZACION PROTECCION CIVIL,,,UAG,0.0,Constancia,SI
550543,ACTUALIZACION PROTECCION CIVIL,,,UAG,0.0,Constancia,SI
556255,ACTUALIZACION PROTECCION CIVIL,,,UAG,0.0,Constancia,SI
556781,ACTUALIZACION PROTECCION CIVIL,,,UAG,0.0,Constancia,SI
556798,ACTUALIZACION PROTECCION CIVIL,,,UAG,0.0,Constancia,SI
556860,ACTUALIZACION PROTECCION CIVIL,,,UAG,0.0,Constancia,SI
557120,ACTUALIZACION PROTECCION CIVIL,,,UAG,0.0,Constancia,SI
557168,ACTUALIZACION PROTECCION CIVIL,,,UAG,0.0,Constancia,SI
557182,ACTUALIZACION PROTECCION CIVIL,,,UAG,0.0,Constancia,SI
557247,ACTUALIZACION PROTECCION CIVIL,,,UAG,0.0,Constancia,SI
557371,ACTUALIZACION PROTECCION CIVIL,,,UAG,0.0,Constancia,SI
557467,ACTUALIZACION PROTECCION CIVIL,,,UAG,0.0,Constancia,SI
579225,EXCEL BASICO,2018-02-14,2018-02-27,UAG,0.0,Constancia,SI
571443,EXCEL BASICO,2018-02-14,2018-02-27,UAG,0.0,Constancia,SI
578491,EXCEL BASICO,2018-02-14,2018-02-27,UAG,0.0,Constancia,SI
575432,EXCEL BASICO,2018-02-14,2018-02-27,UAG,0.0,Constancia,SI
578460,EXCEL BASICO,2018-02-14,2018-02-27,UAG,0.0,Constancia,SI
578484,EXCEL BASICO,,,UAG,0.0,Constancia,SI
577289,EXCEL BASICO,2018-02-14,2018-02-27,UAG,0.0,Constancia,SI
562593,EXCEL BASICO,2018-02-14,2018-02-27,UAG,0.0,Constancia,SI
570846,EXCEL BASICO,2018-02-14,2018-02-27,UAG,0.0,Constancia,SI
578109,EXCEL BASICO,2018-02-14,2018-02-27,UAG,0.0,Constancia,SI
566111,EXCEL BASICO,2018-02-14,2018-02-27,UAG,0.0,Constancia,SI
1995437,EXCEL BASICO,2018-02-14,2018-02-17,UAG,0.0,Constancia,SI
578288,EXCEL BASICO,2018-02-14,2018-02-27,UAG,0.0,Constancia,SI
577447,EXCEL BASICO,2018-02-14,2018-02-27,UAG,0.0,Constancia,SI
544607,EXCEL BASICO,2018-02-14,2018-02-27,UAG,0.0,Constancia,SI
564429,EXCEL BASICO,2018-02-14,2018-02-27,UAG,0.0,Constancia,SI
569170,EXCEL BASICO,2018-02-14,2018-02-27,UAG,0.0,Constancia,SI
540931,POWER POINT BASICO,2018-02-12,2018-02-21,UAG,0.0,Constancia,SI
564168,POWER POINT BASICO,2018-02-12,2018-02-21,UAG,0.0,Constancia,SI
534174,POWER POINT BASICO,2018-02-12,2018-02-21,UAG,0.0,Constancia,SI
532592,POWER POINT BASICO,2018-02-12,2018-02-21,UAG,0.0,Constancia,SI
571948,POWER POINT BASICO,2018-02-12,2018-02-21,UAG,0.0,Constancia,SI
575889,MODELO DE LIDERAZGO ,,,UAG,0.0,Constancia,SI
578491,MODELO DE LIDERAZGO ,,,UAG,0.0,Constancia,SI
576455,MODELO DE LIDERAZGO ,,,UAG,0.0,Constancia,SI
575731,MODELO DE LIDERAZGO ,,,UAG,0.0,Constancia,SI
574725,MODELO DE LIDERAZGO ,,,UAG,0.0,Constancia,SI
578965,MODELO DE LIDERAZGO ,,,UAG,0.0,Constancia,SI
1753318,MODELO DE LIDERAZGO ,,,UAG,0.0,Constancia,SI
576297,MODELO DE LIDERAZGO ,,,UAG,0.0,Constancia,SI
575535,MODELO DE LIDERAZGO ,,,UAG,0.0,Constancia,SI
577447,MODELO DE LIDERAZGO ,,,UAG,0.0,Constancia,SI
573300,MODELO DE LIDERAZGO ,,,UAG,0.0,Constancia,SI
576211,MODELO DE LIDERAZGO ,,,UAG,0.0,Constancia,SI
578271,MODELO DE LIDERAZGO ,,,UAG,0.0,Constancia,SI
574732,MODELO DE LIDERAZGO ,,,UAG,0.0,Constancia,SI
570949,MODELO DE LIDERAZGO ,,,UAG,0.0,Constancia,SI
578738,MODELO DE LIDERAZGO ,,,UAG,0.0,Constancia,SI
578745,MODELO DE LIDERAZGO ,,,UAG,0.0,Constancia,SI
575810,MODELO DE LIDERAZGO ,,,UAG,0.0,Constancia,SI
567237,MODELO DE LIDERAZGO ,,,UAG,0.0,Constancia,SI
576565,MODELO DE LIDERAZGO ,,,UAG,0.0,Constancia,SI
576541,MODELO DE LIDERAZGO ,,,UAG,0.0,Constancia,SI
576637,MODELO DE LIDERAZGO ,,,UAG,0.0,Constancia,SI
574574,MODELO DE LIDERAZGO ,,,UAG,0.0,Constancia,SI
579184,MODELO DE LIDERAZGO ,,,UAG,0.0,Constancia,SI
579122,MODELO DE LIDERAZGO ,,,UAG,0.0,Constancia,SI
2208831,DIDACTICA GENERAL,2018-02-19,2018-03-10,UAG,0.0,Constancia,SI
578831,DIDACTICA GENERAL,2018-02-19,2018-03-10,UAG,0.0,Constancia,SI
536811,DIDACTICA GENERAL,2018-02-19,2018-03-10,UAG,0.0,Constancia,SI
550141,DIDACTICA GENERAL,2018-02-19,2018-03-10,UAG,0.0,Constancia,SI
574718,DIDACTICA GENERAL,2018-02-19,2018-03-10,UAG,0.0,Constancia,SI
575470,DIDACTICA GENERAL,2018-02-19,2018-03-10,UAG,0.0,Constancia,SI
575683,DIDACTICA GENERAL,2018-02-19,2018-03-10,UAG,0.0,Constancia,SI
575690,DIDACTICA GENERAL,2018-02-19,2018-03-10,UAG,0.0,Constancia,SI
578673,DIDACTICA GENERAL,2018-02-19,2018-03-10,UAG,0.0,Constancia,SI
549592,RANSOMWARE,2018-01-22,2018-02-02,UAG,0.0,Constancia,SI
566836,MARCO DE REFERENCIA CACEI 2018,2018-03-15,2018-03-16,UAG,0.0,Constancia,SI
538022,MARCO DE REFERENCIA CACEI 2018,2018-03-15,2018-03-16,UAG,0.0,Constancia,SI
1787274,MEDICO CIRUJANO,2012-05-17,2017-05-17,UAG,0.0,Acta Titulo,SI
547817,MARCO DE REFERENCIA CACEI 2018,2018-03-15,2018-03-16,UAG,0.0,Constancia,SI
574206,MARCO DE REFERENCIA CACEI 2018,2018-03-15,2018-03-16,UAG,0.0,Constancia,SI
570437,MARCO DE REFERENCIA CACEI 2018,2018-03-15,2018-03-16,UAG,0.0,Constancia,SI
576259,MARCO DE REFERENCIA CACEI 2018,2018-03-15,2018-03-16,UAG,0.0,Constancia,SI
553375,MARCO DE REFERENCIA CACEI 2018,2018-03-15,2018-03-16,UAG,0.0,Constancia,SI
538936,MARCO DE REFERENCIA CACEI 2018,2018-03-16,2018-03-18,UAG,0.0,Constancia,SI
570547,MARCO DE REFERENCIA CACEI 2018,2018-03-15,2018-03-16,UAG,0.0,Constancia,SI
547192,MARCO DE REFERENCIA CACEI 2018,2018-03-15,2018-03-16,UAG,0.0,Constancia,SI
560124,MARCO DE REFERENCIA CACEI 2018,2018-03-15,2018-03-16,UAG,0.0,Constancia,SI
548603,MARCO DE REFERENCIA CACEI 2018,2018-03-15,2018-03-16,UAG,0.0,Constancia,SI
550433,MARCO DE REFERENCIA CACEI 2018,2018-03-15,2018-03-16,UAG,0.0,Constancia,SI
573441,ESPECIALIDAD EN PSIQUIATRIA,2013-05-24,2016-05-24,UAG,0.0,Titulo,SI
576493,ESPECIALIDAD EN REHABILITACION ORAL,2013-12-25,2015-12-25,UAG,0.0,Constancia,SI
578769,LICENCIATURA EN DERECHO,1999-05-25,2002-05-25,UAG,0.0,Titulo,SI
568717,ENFOCADOS EN EL CLIENTE,2018-05-02,2018-05-03,UAG,0.0,Constancia,SI
569015,ENFOCADOS EN EL CLIENTE,2018-05-02,2018-05-03,UAG,0.0,Constancia,SI
579359,ENFOCADOS EN EL CLIENTE,2018-05-02,2018-05-03,UAG,0.0,Constancia,SI
567165,ENFOCADOS EN EL CLIENTE,2018-05-02,2018-05-03,UAG,0.0,Constancia,SI
543581,ENFOCADOS EN EL CLIENTE,2018-05-02,2018-05-03,UAG,0.0,Constancia,SI
4503280,ENFOCADOS EN EL CLIENTE,2018-05-02,2018-05-03,UAG,0.0,Constancia,SI
573609,ENFOCADOS EN EL CLIENTE,2018-05-02,2018-05-03,UAG,0.0,Constancia,SI
4530765,ENFOCADOS EN EL CLIENTE,2018-05-02,2018-05-03,UAG,0.0,Constancia,SI
576620,ENFOCADOS AL CLIENTE,2018-05-02,2018-05-03,UAG,0.0,Constancia,SI
551762,ENFOCADOS EN EL CLIENTE,2018-05-02,2018-05-03,UAG,0.0,Constancia,SI
4506263,ENFOCADOS EN EL CLIENTE,2018-05-02,2018-05-03,UAG,0.0,Constancia,SI
573984,ENFOCADOS EN EL CLIENTE,2018-05-02,2018-05-03,UAG,0.0,Constancia,SI
569895,ENFOCADOS EN EL CLIENTE,2018-05-02,2018-05-03,UAG,0.0,Constancia,SI
565325,DISEÑO DE MODAS,2005-10-19,2007-10-19,UAG,0.0,Titulo,SI
2463298,MEDICO CIRUJANO,2012-04-11,2016-04-11,UAG,0.0,Acta Titulo,SI
543031,DISEÑO DE REACTIVOS Y CRITERIOS DE INDICADORES PARA LA EVALUACIÓN,2018-02-12,2018-02-24,UAG,0.0,Constancia,SI
557979,PROTECCION CIVIL,2018-01-10,2018-01-17,UAG,0.0,Constancia,SI
558002,PROTECCION CIVIL,2018-01-10,2018-01-17,UAG,0.0,Constancia,NO
558150,PROTECCION CIVIL,2018-01-10,2018-01-17,UAG,0.0,Constancia,SI
558239,PROTECCION CIVIL,2018-01-10,2018-01-17,UAG,0.0,Constancia,SI
558370,PROTECCION CIVIL,2018-01-10,2018-01-17,UAG,0.0,Constancia,SI
558394,PROTECCION CIVIL,2018-01-10,2018-01-17,UAG,0.0,Constancia,SI
558480,PROTECCION CIVIL,2018-01-10,2018-01-17,UAG,0.0,Constancia,SI
559702,PROTECCION CIVIL,2018-01-10,2018-01-17,UAG,0.0,Constancia,SI
560478,PROTECCION CIVIL,2018-01-10,2018-01-17,UAG,0.0,Constancia,SI
566991,PROTECCION CIVIL,2018-01-10,2018-01-17,UAG,0.0,Constancia,SI
567495,PROTECCION CIVIL,2018-01-10,2018-01-17,UAG,0.0,Constancia,SI
568315,PROTECCION CIVIL,2018-01-10,2018-01-17,UAG,0.0,Constancia,SI
568937,PROTECCION CIVIL,2018-01-10,2018-01-17,UAG,0.0,Constancia,SI
571041,PROTECCION CIVIL,2018-01-10,2018-01-17,UAG,0.0,Constancia,SI
571261,PROTECCION CIVIL,2018-01-10,2018-01-17,UAG,0.0,Constancia,SI
571584,PROTECCION CIVIL,2018-01-10,2018-01-17,UAG,0.0,Constancia,SI
572875,PROTECCION CIVIL,2018-01-10,2018-01-17,UAG,0.0,Constancia,SI
576077,PROTECCION CIVIL,2018-01-10,2018-01-17,UAG,0.0,Constancia,SI
576084,PROTECCION CIVIL,2018-01-10,2018-01-17,UAG,0.0,Constancia,SI
576101,PROTECCION CIVIL,2018-01-10,2018-01-17,UAG,0.0,Constancia,SI
576125,PROTECCION CIVIL,2018-01-10,2018-01-17,UAG,0.0,Constancia,SI
576149,PROTECCION CIVIL,2018-01-10,2018-01-17,UAG,0.0,Constancia,SI
576761,PROTECCION CIVIL,2018-01-10,2018-01-17,UAG,0.0,Constancia,SI
577629,PROTECCION CIVIL,2018-01-10,2018-01-17,UAG,0.0,Constancia,SI
577636,PROTECCION CIVIL,2018-01-10,2018-01-17,UAG,0.0,Constancia,SI
578752,PROTECCION CIVIL,2018-01-10,2018-01-17,UAG,0.0,Constancia,SI
579115,PROTECCION CIVIL,2018-01-10,2018-01-17,UAG,0.0,Constancia,SI
534129,PROTECCION CIVIL,2018-01-23,2018-01-27,UAG,0.0,Constancia,SI
547745,PROTECCION CIVIL,2018-01-23,2018-01-27,UAG,0.0,Constancia,SI
551308,PROTECCION CIVIL,2018-01-23,2018-01-27,UAG,0.0,Constancia,SI
559056,PROTECCION CIVIL,2018-01-23,2018-01-27,UAG,0.0,Constancia,SI
559551,PROTECCION CIVIL,2018-01-23,2018-01-27,UAG,0.0,Constancia,SI
560935,PROTECCION CIVIL,2018-01-23,2018-01-27,UAG,0.0,Constancia,SI
551669,REALIDAD AUMENTADA,,,UAG,0.0,Constancia,SI
1786361,Preparatoria,2009-04-23,2016-04-23,UAG,0.0,Certificado,SI
545084,MAESTRIA EN SISTEMAS COMPUTACIONALES,2015-05-09,2018-05-09,UAG,9.5,Titulo,SI
545084,ESPECIALIDAD EN PRUEBAS,2016-05-09,2018-05-09,UAG,0.0,Titulo,SI
545084,ESPECIALIDAD EN PEDIATRIA,2014-05-09,2018-05-09,UAG,0.0,Titulo,SI
547824,INNOVANDO LA EDUCACIÓN CON TECNOLOGÍA,2018-02-12,2018-03-10,UAG,0.0,Constancia,SI
575119,INNOVANDO LA EDUCACIÓN CON TECNOLOGÍA,2018-02-12,2018-03-10,UAG,0.0,Constancia,NO
575683,INNOVANDO LA EDUCACIÓN CON TECNOLOGÍA,2018-02-12,2018-03-10,UAG,0.0,Constancia,SI
542087,DISEÑO CURRICULAR,2018-02-14,2018-03-03,UAG,0.0,Certificado,SI
571319,DISEÑO CURRICULAR,2018-02-14,2018-03-03,UAG,0.0,Certificado,SI
571429,DISEÑO CURRICULAR,2018-02-14,2018-03-03,UAG,0.0,Constancia,SI
573465,DISEÑO CURRICULAR,2018-02-14,2018-03-03,UAG,0.0,Constancia,SI
575827,DISEÑO CURRICULAR,,,UAG,0.0,Constancia,SI
2618328,ADMINISTRACION,2015-02-17,2017-02-17,UAG,0.0,Titulo,SI
2925523,PSICOLOGIA,2016-02-01,2019-02-01,UAG,0.0,Pasante,SI
1977819,LICENCIATURA EN INGENIERIA MECATRONICA,2009-08-06,2012-05-06,UAG,0.0,Titulo,SI
1977819,ESPECIALIDAD EN GESTION INTEGRAL DE EMPRESAS INDUSTRIALES,2013-02-06,2013-08-06,UAG,0.0,Titulo,SI
1942105,ESPECIALIDAD EN MERCADOTECNIA SECTORIAL,2011-08-13,2012-08-13,UAG,10.0,Titulo,SI
1942105,LICENCIATURA EN MERCADOTECNIA INTERNACIONAL,2008-08-13,2011-08-13,UAG,10.0,Titulo,SI
559472,LICENCIATURA EN DERECHO,2003-08-14,2011-08-14,UAG,9.4,Titulo,SI
559472,ESPECIALIDAD EN DERECHO CORPORATIVO,2013-02-14,2013-08-14,UAG,0.0,Titulo,SI
559472,MAESTRIA EN DERECHO CORPORATIVO INTERNACIONAL,2015-08-14,2016-08-14,UAG,0.0,Titulo,SI
1977314,LICENCIATURA EN DISEÑO GRAFICO,2009-07-22,2012-07-22,UAG,0.0,Titulo,SI
1977314,ESPECIALIDAD EN GESTION DE IMAGEN CORPORATIVA,2012-02-01,2012-08-01,UAG,0.0,Titulo,SI
2079912,LICENCIATURA EN INGENIERIA MECATRONICA,2011-08-01,2014-08-01,UAG,9.1,Titulo,SI
2079912,ESPECIALIDAD EN MECANICA ELECTRONICA,2015-02-01,2015-08-01,UAG,0.0,Titulo,SI
536440,LICENCIATURA EN MEDICO CIRUJANO,2007-07-30,2013-07-30,UAG,9.54,Titulo,SI
562366,LICENCIATURA EN QUIMICO FARMACEUTICO BIOLOGO,2010-07-16,2013-07-16,UAG,9.46,Titulo,SI
2195793,LICENCIATURA EN MEDICO CIRUJANO,2011-07-08,2015-07-08,UAG,0.0,Titulo,SI
4680309,DERECHO,,,UAG,0.0,Titulo,SI
3170195,DISEÑO GRAFICO,2017-11-04,2020-11-28,UAG,0.0,Constancia,NO
539148,MAESTRIA EN ADMINISTRACION  ,2015-01-01,2017-08-15,UAG,0.0,Titulo,SI
544432,GESTION DE EMPRESAS TURISTICAS,2010-09-05,2014-12-15,UAG,0.0,Acta Titulo,SI
2333067,LICENCIATURA EN GESTION DE EMPRESAS TURISTICAS,2012-09-10,2015-12-04,UAG,0.0,Titulo,SI
2333067,ESPECIALIDAD EN FINANZAS DE NEGOCIOS Y PROYECTOS,2016-05-09,2016-12-12,UAG,0.0,Especialidad,SI
2081649,LICENCIATURA EN INGENIERIA PETROLERA,2011-10-08,2015-10-08,UAG,0.0,Titulo,SI
2852744,LICENCIATURA EN MERCADOTECNIA INTERNACIONAL,2015-08-12,2018-12-12,UAG,0.0,Pasante,SI
2852744,ESPECIALIDAD EN MERCADOTECNIA SECTORIAL,2019-02-12,2019-08-12,UAG,0.0,Pasante,SI
1958591,LICENCIADO EN CIENCIAS DE LA COMUNICACION,2015-09-07,2018-11-30,UAG,0.0,Acta Titulo,SI
574763,LIC. EN EDUCACION PREESCOLAR,2015-09-14,2019-07-17,UAG,0.0,Acta Titulo,SI
574770,LICENCIADA EN EDUCACION PREESCOLAR,2015-08-25,2019-07-13,UAG,0.0,Acta Titulo,SI
1976920,ESPECIALIDAD EN DERECHO CIVIL,2013-02-16,2013-08-17,UAG,0.0,Pasante,SI
2001052,LICENCIADO EN DISEÑO GRAFICO,2015-09-07,2019-12-15,UAG,0.0,Acta Titulo,SI
541394,MAESTRIA EN SISTEMAS DE MANUFACTURA,,,UAG,0.0,Titulo,SI
1994115,Ingeniería Civil,2015-01-15,2019-05-31,UAG,0.0,Pasante,SI
2797359,DOCTORADOR EN ADMINISTRACION,2016-01-20,2019-01-20,UAG,0.0,Titulo,NO
1976920,LICENCIATURA EN DERECHO,2009-01-26,2012-11-30,UAG,0.0,Titulo,SI
2904159,LICENCIADO EN COMERCIO INTERNACIONAL,,,UAG,0.0,Acta Titulo,SI
2078762,LICENCIATURA EN MEDICO CIRUJANO,2011-01-24,2015-01-24,UAG,0.0,Titulo,SI
542496,ACTUALIZACION PROTECCION CIVIL,,,UAG,0.0,Constancia,SI
4549471,INDUCCION UAG,,,UAG,0.0,Constancia,SI
561161,DIDACTICA GENERAL,2018-06-04,2018-06-23,UAG,0.0,Constancia,SI
542898,METODOLOGIAS CENTRADAS EN EL APRENDIZAJE,2018-03-20,2018-04-21,UAG,0.0,Constancia,SI
542898,PLANEAMIENTO DIDACTICO,2018-06-04,2018-06-23,UAG,0.0,Constancia,SI
572600,INDUCCION UAG,,,UAG,0.0,Constancia,SI
578745,ENFOQUE EN LA CALIDAD Y PUNTUALIDAD,2018-06-19,2018-06-25,UAG,0.0,Constancia,SI
575683,EVALUACION DEL APRENDIZAJE POR COMPETENCIAS,2018-03-20,2018-04-21,UAG,0.0,Constancia,SI
575683,DISCIPLINA EN EL AULA,2018-05-14,2018-05-26,UAG,0.0,Constancia,SI
575683,INTRODUCCION AL ENFOQUE POR COMPETENCIAS,2018-06-04,2018-06-23,UAG,0.0,Constancia,SI
4531496,INDUCCION UAG,,,UAG,0.0,Constancia,SI
532468,ACTUALIZACION PROTECCION CIVIL,,,UAG,0.0,Constancia,SI
533230,PROTECCION CIVIL,2018-04-10,2018-04-14,UAG,0.0,Constancia,SI
2353102,MODELO DE LIDERAZGO ,,,UAG,0.0,Constancia,SI
4523040,MODELO DE LIDERAZGO ,,,UAG,0.0,Constancia,SI
534404,WORD BASICO,2018-04-09,2018-04-25,UAG,0.0,Constancia,SI
574457,IMAGEN PROFESIONAL ,2018-06-19,2018-06-25,UAG,0.0,Constancia,SI
578738,ADMINISTRACION DEL TIEMPO,2018-06-19,2018-06-25,UAG,0.0,Constancia,SI
4553649,INDUCCION UAG,,,UAG,0.0,Constancia,SI
565088,ACTUALIZACION PROTECCION CIVIL,,,UAG,0.0,Constancia,SI
574048,ENFOQUE EN LA CALIDAD Y PUNTUALIDAD,2018-06-19,2018-06-25,UAG,0.0,Constancia,SI
539849,ENFOCADOS EN EL CLIENTE,2018-06-20,2018-06-26,UAG,0.0,Constancia,SI
578714,IMAGEN PROFESIONAL ,2018-04-24,2018-04-30,UAG,0.0,Constancia,SI
2253233,INDUCCION UAG,,,UAG,0.0,Constancia,SI
551865,DIDACTICA INTELIGENTE ,2018-06-11,2018-06-24,UAG,0.0,Constancia,SI
550828,ENFOQUE EN LA CALIDAD Y PUNTUALIDAD,2018-04-23,2018-04-27,UAG,0.0,Constancia,SI
1786361,MODELO DE LIDERAZGO ,,,UAG,0.0,Constancia,SI
1786361,ENFOCADOS EN EL CLIENTE,2018-07-24,2018-07-30,UAG,0.0,Constancia,SI
1786361,INDUCCION UAG,,,UAG,0.0,Constancia,SI
555115,TRABAJO EN EQUIPO Y LIDERAZGO,2018-03-08,2018-06-28,UAG,0.0,Constancia,SI
577289,ORTOGRAFIA Y REDACCION,2018-07-23,2018-07-27,UAG,0.0,Constancia,SI
575236,MODELO DE LIDERAZGO ,2018-07-23,2018-07-27,UAG,0.0,Constancia,NO
4521619,MODELO DE LIDERAZGO ,,,UAG,0.0,Constancia,SI
4521619,INDUCCION UAG,,,UAG,0.0,Constancia,SI
579414,ADMINISTRACION DEL TIEMPO,2018-06-12,2018-06-18,UAG,0.0,Constancia,SI
579414,WORD BASICO,2018-04-09,2018-04-25,UAG,0.0,Constancia,SI
4521767,MODELO DE LIDERAZGO ,,,UAG,0.0,Constancia,SI
4521767,INDUCCION UAG,,,UAG,0.0,Constancia,SI
563891,WORD BASICO,2018-07-17,2018-07-30,UAG,0.0,Constancia,SI
577564,MANEJO DE CONFLICTO CON EL CLIENTE,2018-07-23,2018-07-27,UAG,0.0,Constancia,SI
577801,ORTOGRAFIA Y REDACCION,2018-05-22,2018-05-28,UAG,0.0,Constancia,SI
577801,CONOCIENDO LA PLATAFORMA  APRENDE,,,UAG,0.0,Constancia,SI
577801,MODELO DE LIDERAZGO ,,,UAG,0.0,Constancia,SI
577801,PROTECCION CIVIL,2018-04-10,2018-04-14,UAG,0.0,Constancia,SI
538709,DIDACTICA GENERAL,2018-06-04,2018-06-23,UAG,0.0,Constancia,SI
549523,ACTUALIZACION PROTECCION CIVIL,,,UAG,0.0,Constancia,SI
549523,ORTOGRAFIA Y REDACCION,2018-05-22,2018-05-28,UAG,0.0,Constancia,SI
542465,ACTUALIZACION PROTECCION CIVIL,,,UAG,0.0,Constancia,SI
570918,ACTUALIZACION PROTECCION CIVIL,,,UAG,0.0,Constancia,SI
535111,ACTUALIZACION PROTECCION CIVIL,,,UAG,0.0,Constancia,SI
566001,PROTECCION CIVIL,2018-04-10,2018-04-14,UAG,0.0,Constancia,SI
578903,ENFOQUE EN LA CALIDAD Y PUNTUALIDAD,2018-04-23,2018-04-27,UAG,0.0,Constancia,SI
4513861,MODELO DE LIDERAZGO ,,,UAG,0.0,Constancia,SI
4508175,MODELO DE LIDERAZGO ,,,UAG,0.0,Constancia,SI
4526724,MODELO DE LIDERAZGO ,,,UAG,0.0,Constancia,SI
4526724,INDUCCION UAG,,,UAG,0.0,Constancia,SI
4503417,INDUCCION DOCENTE UAG,,,UAG,0.0,Constancia,SI
553021,Preparatoria,2012-09-11,2015-09-11,UAG,0.0,Certificado,SI
2741398,RELACIONES INTERNACIONALES ,2013-09-26,2015-09-26,UAG,0.0,Trunco,NO
2247861,MEDICO CIRUJANO ,2012-09-20,2018-09-20,UAG,0.0,Acta Titulo,NO
2545501,TERAPIA FISICA,2013-09-20,2016-09-20,UAG,0.0,Titulo,SI
4571494,INDUCCION UAG,,,UAG,0.0,Constancia,SI
4512800,MODELO DE LIDERAZGO ,,,UAG,0.0,Constancia,SI
4516806,ENFOCADOS EN EL CLIENTE,2018-08-13,2018-08-17,UAG,0.0,Constancia,SI
4535674,MODELO DE LIDERAZGO ,,,UAG,0.0,Constancia,SI
2866905,ODONTOLOGIA,2013-11-23,2017-11-23,UAG,0.0,Titulo,SI
1988774,ENFOCADOS EN EL CLIENTE,2018-07-24,2018-07-30,UAG,0.0,Constancia,SI
1988774,INTRODUCCION AL ENFOQUE POR COMPETENCIAS,2018-06-04,2018-06-23,UAG,0.0,Constancia,SI
4512491,MODELO DE LIDERAZGO ,,,UAG,0.0,Constancia,SI
567701,ADMINISTRACION DEL TIEMPO,2018-06-12,2018-06-18,UAG,0.0,Constancia,SI
546777,INTRODUCCION AL ENFOQUE POR COMPETENCIAS,2018-06-04,2018-06-23,UAG,0.0,Constancia,SI
577227,INDUCCION DOCENTE UAG,,,UAG,0.0,Constancia,SI
577227,SECUENCIAS Y GUIA DE CLASE,2018-04-11,2018-04-28,UAG,0.0,Constancia,SI
4512570,MODELO DE LIDERAZGO ,,,UAG,0.0,Constancia,SI
540230,ACTUALIZACION PROTECCION CIVIL,,,UAG,0.0,Constancia,SI
4531331,INDUCCION UAG,,,UAG,0.0,Constancia,SI
4531331,MODELO DE LIDERAZGO ,,,UAG,0.0,Constancia,SI
4539285,INDUCCION UAG,,,UAG,0.0,Constancia,SI
4551225,MODELO DE LIDERAZGO ,,,UAG,0.0,Constancia,SI
4551225,INDUCCION UAG,,,UAG,0.0,Constancia,NO
553722,INDUCCION DOCENTE UAG,,,UAG,0.0,Constancia,SI
536880,ACTUALIZACION PROTECCION CIVIL,,,UAG,0.0,Constancia,SI
4509947,EXCEL INTERMEDIO,2018-05-21,2018-06-01,UAG,0.0,Constancia,SI
4509947,MODELO DE LIDERAZGO ,,,UAG,0.0,Constancia,SI
564618,ENFOQUE EN LA CALIDAD Y PUNTUALIDAD,,,UAG,0.0,Constancia,SI
564618,PENSAMIENTO ESTRATEGICO,2018-06-04,2018-06-08,UAG,0.0,Constancia,SI
4519982,INDUCCION UAG,,,UAG,0.0,Constancia,SI
574275,MODELO DE LIDERAZGO ,,,UAG,0.0,Constancia,SI
571728,MODELO DE LIDERAZGO ,,,UAG,0.0,Constancia,SI
574275,EXCEL INTERMEDIO,2018-05-21,2018-06-01,UAG,0.0,Constancia,SI
578707,SECUENCIAS Y GUIA DE CLASE,2018-04-11,2018-04-28,UAG,0.0,Constancia,SI
